Frame,pitch_001_X,pitch_001_Y,pitch_001_Z,pitch_002_X,pitch_002_Y,pitch_002_Z,pitch_003_X,pitch_003_Y,pitch_003_Z,right_001_X,right_001_Y,right_001_Z,right_002_X,right_002_Y,right_002_Z,right_003_X,right_003_Y,right_003_Z,right_004_X,right_004_Y,right_004_Z,right_005_X,right_005_Y,right_005_Z,right_006_X,right_006_Y,right_006_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_pitch_001_X,zed_pitch_001_Y,zed_pitch_001_Z,zed_pitch_002_X,zed_pitch_002_Y,zed_pitch_002_Z,zed_pitch_003_X,zed_pitch_003_Y,zed_pitch_003_Z,zed_pitch_004_X,zed_pitch_004_Y,zed_pitch_004_Z
1846,3572.973389,1497.64917,355.385681,3573.548584,1305.170654,340.919464,3566.415283,1077.612183,371.990234,3237.810547,1448.443115,153.000458,3174.06665,1443.930786,252.384308,3203.646484,1480.516846,230.40889,3205.826172,1471.718262,177.229538,3156.86792,1449.801025,201.864578,3174.703857,1486.334229,211.836075,3871.625732,1661.955566,21.487459,3789.318848,1644.640869,-66.365555,3817.994385,1560.996216,-68.759445,3834.780029,1329.268066,137.663025,3758.52124,1324.353516,182.779129,3765.936279,1331.606567,35.473412,3811.555908,1310.285522,-11.465696
1847,3573.019043,1497.612793,355.402344,3573.579346,1305.123901,340.890472,3566.404053,1077.595215,371.99588,3237.959229,1448.386719,153.017593,3174.208008,1443.901855,252.52182,3203.844727,1480.435547,230.47377,3206.154541,1471.691406,177.451721,3157.152832,1449.734741,201.945419,3175.063721,1486.301514,211.88176,3871.627197,1661.937378,21.486191,3789.341309,1644.630005,-66.378845,3818.013184,1560.96167,-68.762993,3834.812012,1329.270264,137.664627,3758.510254,1324.335205,182.766663,3765.992188,1331.582642,35.474529,3811.573242,1310.275146,-11.536208
1848,3572.980225,1497.626099,355.371155,3573.579834,1305.102539,340.828674,3566.408203,1077.589355,371.983795,3238.10791,1448.345581,153.030884,3174.369873,1443.831665,252.561035,3204.109131,1480.376099,230.562973,3206.354736,1471.695679,177.550766,3157.338135,1449.726318,202.045151,3175.274414,1486.296265,211.910202,3871.626465,1661.899902,21.495569,3789.345459,1644.596313,-66.377602,3818.062744,1560.924072,-68.767471,3834.826416,1329.260864,137.656525,3758.532715,1324.337036,182.76944,3765.987549,1331.546509,35.471786,3811.599609,1310.264526,-11.561379
1849,3573.022461,1497.572388,355.314178,3573.587646,1305.072021,340.808685,3566.384033,1077.591064,372.007477,3238.252441,1448.300659,153.065308,3174.944824,1443.928223,252.836609,3204.356445,1480.333984,230.663483,3206.564697,1471.70874,177.630005,3157.480957,1449.729736,202.131119,3175.465332,1486.276855,212.019211,3871.739258,1661.765869,21.449562,3789.334961,1644.569092,-66.382874,3818.04126,1560.87085,-68.790009,3834.832275,1329.259399,137.645203,3758.516113,1324.307251,182.775818,3765.979736,1331.506836,35.455399,3811.618164,1310.226318,-11.625219
1850,3573.030762,1497.528198,355.286377,3573.614502,1305.044067,340.775909,3566.374023,1077.581177,372.003662,3238.395264,1448.249146,153.07753,3175.181641,1443.939331,252.950912,3204.42749,1480.289551,231.153214,3206.733887,1471.737549,177.688431,3157.897217,1449.87439,202.068207,3175.698975,1486.282959,212.047684,3871.721924,1661.705566,21.484879,3789.333984,1644.554688,-66.389694,3818.045898,1560.807617,-68.801697,3834.841064,1329.234863,137.642792,3758.51001,1324.28894,182.794098,3765.983154,1331.476196,35.43856,3811.623047,1310.234131,-11.601455
1851,3573.020508,1497.521118,355.282227,3573.614014,1305.039673,340.751282,3566.381104,1077.570557,372.004456,3238.556396,1448.209473,153.131943,3175.366699,1443.907349,253.046753,3204.564209,1480.198608,231.394073,3206.902588,1471.756226,177.742798,3158.186523,1449.903564,202.203552,3175.894775,1486.297119,212.141373,3871.715576,1661.689697,21.480946,3789.332031,1644.544922,-66.394302,3818.052979,1560.786621,-68.813477,3834.823975,1329.233643,137.640961,3758.52124,1324.285156,182.809433,3765.979004,1331.447632,35.422096,3811.609375,1310.2229,-11.618363
1852,3573.011963,1497.513062,355.290985,3573.596191,1305.020386,340.759583,3566.14502,1077.388184,371.931,3238.69043,1448.175171,153.160416,3175.550049,1443.846313,253.132645,3204.812988,1480.17749,231.478653,3207.213623,1471.884644,177.800873,3158.354004,1450.060181,202.347076,3176.21167,1486.270874,212.140625,3871.715332,1661.67749,21.489714,3789.334473,1644.529785,-66.398369,3818.04248,1560.769165,-68.798546,3834.826172,1329.237183,137.639923,3758.497559,1324.265503,182.799316,3765.972168,1331.436646,35.420979,3811.618164,1310.21875,-11.607159
1853,3573.046875,1497.49353,355.345276,3573.590576,1305.026611,340.750305,3566.197998,1077.481934,372.027283,3238.795166,1448.136108,153.16069,3175.695312,1443.846924,253.220535,3205.18457,1480.268066,231.471161,3207.44043,1471.884766,177.849869,3158.481689,1450.088501,202.433929,3176.364014,1486.274414,212.203949,3871.726807,1661.687622,21.49106,3789.324463,1644.520508,-66.39637,3818.02124,1560.75354,-68.805008,3834.810303,1329.229736,137.634583,3758.415771,1324.182739,182.802505,3765.966064,1331.419678,35.404915,3811.609619,1310.193359,-11.592459
1854,3573.027588,1497.490234,355.350555,3573.601562,1305.026733,340.767334,3566.104248,1077.390747,371.964203,3238.907959,1448.098755,153.177048,3175.945801,1443.780396,253.461395,3205.375732,1480.288208,231.538361,3207.593018,1471.947998,177.918381,3158.648926,1449.988525,202.617096,3176.486572,1486.284546,212.285919,3871.717773,1661.700562,21.467047,3789.320068,1644.514282,-66.399025,3818.009766,1560.736938,-68.789825,3834.770996,1329.218628,137.629761,3758.45166,1324.254517,182.839401,3765.947754,1331.427246,35.424446,3811.572021,1310.191284,-11.585644
1855,3572.963623,1497.523438,355.32486,3573.574707,1305.032227,340.76593,3566.083496,1077.371826,371.97348,3239.055176,1448.110352,153.106308,3176.082764,1443.740234,253.513657,3205.522949,1480.278198,231.643219,3207.708496,1471.990479,177.974304,3158.753418,1449.966797,202.675354,3176.711182,1486.308838,212.551529,3871.699707,1661.693726,21.482986,3789.296875,1644.531006,-66.401009,3817.99585,1560.754639,-68.796814,3834.735596,1329.220825,137.642715,3758.474121,1324.265747,182.818787,3765.936035,1331.429932,35.424541,3811.570312,1310.197632,-11.546337
1856,3572.959229,1497.533081,355.323914,3573.550781,1305.041138,340.781677,3566.086182,1077.375244,371.980804,3239.182861,1448.090454,153.13121,3176.190918,1443.735107,253.569839,3205.609619,1480.312012,231.733719,3207.782227,1472.069458,178.02597,3158.843506,1449.980469,202.739594,3176.823486,1486.348022,212.643707,3871.682129,1661.716797,21.508286,3789.304199,1644.539307,-66.384979,3817.986572,1560.762207,-68.77401,3834.702148,1329.21814,137.660645,3758.422363,1324.191284,182.824814,3765.924805,1331.446777,35.430305,3811.546875,1310.195435,-11.46034
1857,3572.912354,1497.59082,355.384644,3573.531494,1305.074463,340.805237,3566.07251,1077.367065,371.985565,3239.227539,1448.077148,153.158875,3176.321289,1443.712891,253.6147,3205.722412,1480.331909,231.827744,3207.845215,1472.126709,178.091675,3158.914795,1449.995361,202.786575,3176.925293,1486.405151,212.719788,3871.542236,1661.819336,21.557842,3789.283691,1644.562012,-66.404198,3817.968018,1560.806763,-68.773514,3834.672607,1329.228638,137.665421,3758.449219,1324.270142,182.823807,3765.910645,1331.465576,35.433079,3811.527832,1310.209595,-11.481378
1858,3572.940186,1497.571899,355.336243,3573.519531,1305.10083,340.85144,3566.206787,1077.510986,372.038422,3239.327148,1448.044922,153.195251,3176.42041,1443.713135,253.692444,3205.858643,1480.294312,232.129974,3207.941895,1472.159302,178.139084,3159.010254,1450.002808,202.841919,3177.045898,1486.452148,212.772354,3871.536865,1661.849487,21.544426,3789.281494,1644.595581,-66.399872,3817.958008,1560.852905,-68.77182,3834.626221,1329.197388,137.697769,3758.466064,1324.292114,182.834702,3765.887695,1331.49292,35.444534,3811.492188,1310.221802,-11.392721
1859,3572.92041,1497.619751,355.378021,3573.501465,1305.148926,340.897919,3566.317871,1077.606812,372.031525,3239.408936,1448.014771,153.216843,3176.549072,1443.700195,253.732803,3205.957764,1480.340576,232.2146,3208.016357,1472.193359,178.186218,3159.014648,1450.056396,203.00946,3177.144043,1486.504395,212.829163,3871.543457,1661.880127,21.543087,3789.269775,1644.616577,-66.3936,3817.948242,1560.875,-68.740837,3834.583252,1329.243774,137.694214,3758.462158,1324.30481,182.842194,3765.877197,1331.511719,35.570461,3811.472656,1310.237183,-11.335384
1860,3572.909912,1497.657715,355.392426,3573.493896,1305.173584,340.920593,3566.357178,1077.628174,372.027069,3239.635986,1447.99646,153.252991,3176.662598,1443.738037,253.790024,3206.120361,1480.372803,232.298187,3208.103271,1472.254272,178.203583,3159.066162,1450.080811,203.060577,3177.154297,1486.289917,213.223709,3871.531738,1661.943604,21.524937,3789.262695,1644.639526,-66.389099,3817.918213,1560.893799,-68.723839,3834.576904,1329.264404,137.691025,3758.461182,1324.320068,182.820923,3765.883545,1331.547119,35.621098,3811.456055,1310.243164,-11.294621
1861,3572.912598,1497.672119,355.404205,3573.462891,1305.19751,340.954559,3566.356934,1077.602539,372.018677,3239.725342,1447.963745,153.282776,3176.794922,1443.746094,253.862076,3206.218018,1480.415649,232.373398,3208.153564,1472.284424,178.242294,3159.145264,1450.303955,203.010956,3177.196533,1486.174438,213.32103,3871.547607,1661.990234,21.508894,3789.261475,1644.661743,-66.371994,3817.929199,1560.902344,-68.761024,3834.585449,1329.260986,137.685501,3758.563232,1324.322021,182.615356,3765.878418,1331.578491,35.632252,3811.426025,1310.25354,-11.24634
1862,3572.912109,1497.674438,355.404907,3573.459717,1305.219971,340.977448,3566.345215,1077.593018,372.017517,3239.779053,1447.928345,153.290771,3176.922119,1443.744385,253.921753,3206.36792,1480.434204,232.419571,3208.237793,1472.313965,178.282471,3159.195801,1450.358398,203.073471,3177.296143,1486.202271,213.379013,3871.538574,1662.011597,21.504196,3789.266602,1644.695068,-66.379372,3817.895996,1560.966675,-68.723633,3834.587646,1329.274658,137.700104,3758.543945,1324.347656,182.771088,3765.86084,1331.606567,35.61414,3811.434814,1310.2677,-11.233384
1863,3572.91748,1497.685547,355.411438,3573.462891,1305.234619,340.986664,3566.352783,1077.601685,372.008575,3239.851807,1447.889526,153.292725,3177.080322,1443.772339,254.003525,3206.604004,1480.594971,232.368591,3208.338135,1472.361084,178.333206,3159.310791,1450.393921,203.137405,3177.408447,1486.325684,213.499756,3871.548096,1661.987305,21.50247,3789.275879,1644.699829,-66.377449,3817.894531,1561.021606,-68.707787,3834.584961,1329.285767,137.697128,3758.505615,1324.361206,182.819839,3765.850342,1331.610718,35.629978,3811.422607,1310.273071,-11.200546
1864,3572.93335,1497.686523,355.399292,3573.462646,1305.236206,341.006134,3566.370117,1077.617065,372.000977,3239.942383,1447.854004,153.299149,3177.234131,1443.773315,254.074844,3206.939209,1480.77832,232.303299,3208.454102,1472.434082,178.381683,3159.423584,1450.434937,203.220169,3177.509521,1486.516724,213.727615,3871.55249,1662.013672,21.496861,3789.273926,1644.703857,-66.377747,3817.885498,1561.04126,-68.712532,3834.570312,1329.288696,137.691345,3758.486816,1324.366699,182.793976,3765.863037,1331.619629,35.637459,3811.416016,1310.284668,-11.217142
1865,3572.933105,1497.684692,355.413177,3573.453613,1305.240723,341.01944,3566.366211,1077.623901,372.00592,3240.008057,1447.814209,153.299469,3177.406494,1443.790771,254.157928,3207.148193,1480.822266,232.358902,3208.584473,1472.496094,178.424255,3159.529053,1450.494873,203.311279,3177.797119,1486.555786,213.713181,3871.55249,1662.026978,21.490011,3789.266846,1644.707397,-66.383202,3817.88623,1561.052979,-68.698853,3834.584473,1329.292847,137.682281,3758.516846,1324.364624,182.787262,3765.856689,1331.619507,35.642544,3811.418457,1310.294922,-11.212269
1866,3572.929932,1497.684448,355.409821,3573.469238,1305.242676,341.015015,3566.399414,1077.627808,372.010376,3240.104004,1447.767334,153.282227,3177.973389,1443.947144,254.396194,3207.437256,1480.846802,232.426987,3208.72583,1472.55896,178.468323,3159.731445,1450.549072,203.38858,3177.828369,1486.73584,214.0784,3871.571533,1662.036987,21.489843,3789.276123,1644.701904,-66.375214,3817.897217,1561.053467,-68.680939,3834.616943,1329.289062,137.669357,3758.526611,1324.377197,182.784988,3765.869385,1331.618774,35.66048,3811.449219,1310.286743,-11.273694
1867,3572.953125,1497.679932,355.412048,3573.483887,1305.224121,341.009552,3566.406738,1077.626587,371.999573,3240.331299,1447.587646,153.200073,3178.225098,1444.020752,254.520203,3207.821289,1480.882324,232.652969,3208.894531,1472.651001,178.526474,3159.910889,1450.602173,203.503906,3178.164307,1486.895874,214.0952,3871.570312,1662.02063,21.488729,3789.280518,1644.687744,-66.372749,3817.935303,1561.054077,-68.692749,3834.656982,1329.302002,137.671616,3758.52002,1324.377441,182.790604,3765.880859,1331.620972,35.661469,3811.467285,1310.302002,-11.290651
1868,3572.951904,1497.672485,355.39743,3573.494629,1305.211792,340.97406,3566.412354,1077.619629,372.000336,3240.204346,1447.558228,153.176041,3178.469971,1444.056152,254.640701,3208.126709,1480.943726,232.782684,3209.066406,1472.750488,178.572327,3160.108154,1450.672119,203.634445,3178.47168,1486.937988,214.111923,3871.591797,1662.00415,21.489956,3789.298584,1644.686523,-66.378426,3817.955566,1561.034668,-68.707344,3834.69458,1329.294189,137.667877,3758.515869,1324.364502,182.765625,3765.909424,1331.595093,35.644379,3811.489014,1310.294312,-11.379299
1869,3572.964111,1497.664185,355.395691,3573.508301,1305.199585,340.913116,3566.396729,1077.628662,372.008881,3240.268555,1447.52063,153.181931,3178.753662,1444.088501,254.776505,3208.377197,1480.897827,232.966202,3209.259766,1472.898682,178.618362,3160.425049,1450.827271,203.709183,3178.756836,1486.93335,214.216263,3871.602295,1662.010132,21.481394,3789.32373,1644.6698,-66.370819,3817.970703,1561.033203,-68.716171,3834.737061,1329.2854,137.669846,3758.535156,1324.365845,182.760818,3765.926025,1331.587891,35.647663,3811.51709,1310.28833,-11.408361
1870,3572.981201,1497.64978,355.399872,3573.535889,1305.174683,340.897797,3566.411621,1077.616943,371.996796,3240.394775,1447.390625,153.209824,3179.26001,1444.018677,255.031937,3208.755859,1480.918213,233.061401,3209.496338,1473.093262,178.749939,3160.79834,1450.946777,203.696198,3178.97998,1486.967163,214.3396,3871.611816,1661.988403,21.467218,3789.324219,1644.645508,-66.366196,3817.978027,1561.005859,-68.754585,3834.762695,1329.281372,137.662872,3758.549561,1324.3573,182.752747,3765.953369,1331.569946,35.633415,3811.550049,1310.275879,-11.433942
1871,3572.970703,1497.637329,355.384216,3573.540771,1305.157471,340.868011,3566.404785,1077.599854,371.994598,3240.496582,1447.358521,153.203522,3179.459229,1444.061157,255.153214,3209.092285,1480.959351,233.16597,3209.754883,1473.263916,178.820755,3160.964111,1451.043823,203.939896,3179.383057,1487.141602,214.686508,3871.612793,1661.946167,21.499773,3789.331055,1644.632446,-66.362122,3818.002197,1560.9646,-68.75116,3834.782959,1329.275757,137.657486,3758.526367,1324.341309,182.771805,3766.059082,1331.589844,35.59383,3811.544678,1310.292358,-11.517855
1872,3572.977051,1497.618652,355.370392,3573.5625,1305.118042,340.835968,3566.391846,1077.589111,372.005615,3240.618896,1447.326904,153.189636,3179.659424,1444.111084,255.284882,3209.494873,1481.06543,233.272919,3210.070312,1473.488159,178.791916,3161.241699,1451.105957,204.150085,3179.58667,1487.257324,214.834564,3871.616943,1661.916626,21.493786,3789.331055,1644.605713,-66.373695,3818.030273,1560.914795,-68.750206,3834.808105,1329.261475,137.644913,3758.5,1324.327271,182.771759,3766.018799,1331.526123,35.644848,3811.573975,1310.272217,-11.585559
1873,3573.062744,1497.521973,355.35202,3573.581055,1305.089111,340.797211,3566.377441,1077.581909,372.002045,3240.731445,1447.331421,153.172287,3179.743896,1444.173096,255.344864,3209.762451,1481.145142,233.426102,3210.41626,1473.612671,178.844238,3161.435547,1451.191772,204.300995,3179.755859,1487.322266,214.974075,3871.763672,1661.786011,21.456776,3789.337158,1644.575928,-66.381279,3818.040039,1560.868774,-68.777336,3834.840088,1329.247314,137.642746,3758.505859,1324.317383,182.768295,3765.989258,1331.486694,35.639179,3811.596924,1310.256348,-11.601595
1874,3573.0271,1497.506714,355.297943,3573.597656,1305.05249,340.78299,3566.380859,1077.574341,372.002289,3241.012695,1447.185181,153.276611,3179.879639,1444.235352,255.291229,3210.053955,1481.214966,233.567657,3210.708496,1473.869019,179.165512,3161.624023,1451.296875,204.492432,3179.932129,1487.388794,215.119598,3871.743164,1661.738525,21.458082,3789.33374,1644.559937,-66.379585,3818.048828,1560.845337,-68.790085,3834.85376,1329.255737,137.640808,3758.507324,1324.284546,182.772705,3765.995117,1331.467163,35.617016,3811.609863,1310.254517,-11.652612
1875,3573.009766,1497.50769,355.294159,3573.622314,1305.025269,340.772156,3566.369873,1077.572266,372.001892,3241.150635,1447.177124,153.315506,3180.32373,1444.234985,255.418533,3210.432129,1481.312256,233.711258,3210.867676,1474.026001,179.316803,3161.870361,1451.404175,204.675217,3180.141113,1487.477661,215.257416,3871.724365,1661.69751,21.465986,3789.339844,1644.544189,-66.373352,3818.045166,1560.799194,-68.801285,3834.845459,1329.239502,137.624481,3758.498291,1324.27417,182.782272,3766.005615,1331.44397,35.606979,3811.618652,1310.235474,-11.652712
1876,3573.009277,1497.505371,355.300262,3573.612549,1305.020264,340.747955,3566.375,1077.573242,371.998016,3241.342773,1447.081177,153.325043,3180.527588,1444.184692,255.510681,3210.673828,1481.339844,233.877777,3211.144287,1474.250732,179.40535,3162.032959,1451.480347,204.823929,3180.344482,1487.697754,215.521774,3871.714844,1661.676147,21.495909,3789.34375,1644.53125,-66.390549,3818.052979,1560.770508,-68.803963,3834.821045,1329.235718,137.608932,3758.495117,1324.265503,182.782166,3765.996582,1331.427002,35.588196,3811.623047,1310.228149,-11.596887
1877,3572.988037,1497.505371,355.297913,3573.602295,1305.009766,340.758362,3566.351318,1077.575439,372.022766,3241.470215,1447.24939,153.224503,3180.989502,1444.247925,255.912003,3210.970703,1481.291138,234.14473,3211.060791,1474.462158,179.310165,3162.18335,1451.550659,204.98291,3180.638916,1487.657959,215.443924,3871.702637,1661.656616,21.501303,3789.329346,1644.498657,-66.391716,3818.047119,1560.764526,-68.805679,3834.78833,1329.215088,137.607819,3758.41748,1324.180908,182.795868,3766.009277,1331.407715,35.583073,3811.612305,1310.232666,-11.603808
1878,3572.990967,1497.495972,355.295959,3573.593994,1305.010254,340.756226,3566.119385,1077.380737,371.952026,3241.629883,1447.152222,153.237656,3181.400879,1444.256104,256.059357,3210.989014,1481.263184,234.739197,3211.166748,1474.616211,179.362518,3162.306885,1451.615479,205.082291,3180.797119,1487.681519,215.541901,3871.696533,1661.660645,21.501106,3789.305664,1644.502319,-66.393562,3818.028809,1560.747925,-68.803947,3834.767578,1329.221436,137.620621,3758.38623,1324.170776,182.824661,3765.977783,1331.407104,35.58453,3811.608154,1310.214233,-11.617124
